CMDLINE python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real.yaml --tool polars_bio_streaming --test-case 8-7 --operation count-overlaps
MEM 0.343750 1750900785.0636
MEM 28.730469 1750900785.1638
MEM 73.417969 1750900785.2640
MEM 99.027344 1750900785.3641
MEM 114.839844 1750900785.4642
MEM 125.152344 1750900785.5644
MEM 131.855469 1750900785.6646
MEM 180.152344 1750900785.7647
MEM 198.542969 1750900785.8648
MEM 206.792969 1750900785.9649
MEM 220.199219 1750900786.0650
MEM 279.832031 1750900786.1653
MEM 345.316406 1750900786.2655
MEM 362.332031 1750900786.3657
MEM 369.226562 1750900786.4659
MEM 368.179688 1750900786.5661
MEM 377.921875 1750900786.6663
MEM 381.039062 1750900786.7665
MEM 384.660156 1750900786.8666
MEM 379.648438 1750900786.9668
MEM 383.218750 1750900787.0670
MEM 383.218750 1750900787.1671
MEM 380.687500 1750900787.2673
MEM 383.093750 1750900787.3674
MEM 383.265625 1750900787.4676
MEM 427.218750 1750900787.5678
MEM 427.734375 1750900787.6680
MEM 427.734375 1750900787.7681
MEM 427.734375 1750900787.8682
MEM 427.734375 1750900787.9684
MEM 427.734375 1750900788.0685
MEM 424.859375 1750900788.1686
MEM 428.078125 1750900788.2688
MEM 428.078125 1750900788.3690
MEM 425.031250 1750900788.4691
MEM 425.203125 1750900788.5693
MEM 423.093750 1750900788.6695
MEM 428.421875 1750900788.7696
MEM 425.312500 1750900788.8697
MEM 425.312500 1750900788.9698
MEM 425.312500 1750900789.0700
MEM 425.312500 1750900789.1701
MEM 425.312500 1750900789.2702
MEM 425.312500 1750900789.3703
MEM 425.312500 1750900789.4704
MEM 409.664062 1750900789.5706
