CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool bioframe --test-case 2-5 --operation nearest
MEM 0.640625 1760586014.6665
MEM 32.968750 1760586014.7766
MEM 53.968750 1760586014.8868
MEM 13.609375 1760586014.9969
MEM 48.234375 1760586015.1120
MEM 77.531250 1760586015.2165
MEM 99.109375 1760586015.3214
MEM 116.281250 1760586015.4316
MEM 156.421875 1760586015.5396
MEM 180.203125 1760586015.6498
MEM 194.531250 1760586015.7599
MEM 203.859375 1760586015.8701
MEM 210.109375 1760586015.9802
MEM 966.625000 1760586016.0903
MEM 1931.859375 1760586016.2005
MEM 2289.390625 1760586016.3107
MEM 2432.750000 1760586016.4208
MEM 1767.078125 1760586016.5310
MEM 2109.093750 1760586016.6412
MEM 2109.093750 1760586016.7513
MEM 2324.343750 1760586016.8614
MEM 2503.296875 1760586016.9715
MEM 2510.140625 1760586017.0817
MEM 2516.921875 1760586017.1918
MEM 2523.765625 1760586017.3020
MEM 2530.578125 1760586017.4121
MEM 2537.531250 1760586017.5223
MEM 2544.343750 1760586017.6324
MEM 2643.937500 1760586017.7426
MEM 2838.437500 1760586017.8528
MEM 3100.765625 1760586017.9629
MEM 3100.765625 1760586018.0731
MEM 3100.765625 1760586018.1832
MEM 3252.921875 1760586018.2934
MEM 3411.781250 1760586018.4035
MEM 3489.796875 1760586018.5137
MEM 3489.796875 1760586018.6238
MEM 3489.796875 1760586018.7340
MEM 3489.796875 1760586018.8442
MEM 3489.796875 1760586018.9543
MEM 3489.796875 1760586019.0645
MEM 3550.781250 1760586019.1747
MEM 3863.796875 1760586019.2848
MEM 4178.859375 1760586019.3950
MEM 4294.750000 1760586019.5051
MEM 4315.265625 1760586019.6153
MEM 4319.875000 1760586019.7254
MEM 4319.875000 1760586019.8356
MEM 4494.953125 1760586019.9457
MEM 4640.515625 1760586020.0559
MEM 4640.515625 1760586020.1661
MEM 4640.515625 1760586020.2763
MEM 4640.515625 1760586020.3864
MEM 4640.515625 1760586020.4965
MEM 4640.515625 1760586020.6067
MEM 4640.500000 1760586020.7168
MEM 4640.500000 1760586020.8270
MEM 4640.500000 1760586020.9371
MEM 4640.500000 1760586021.0472
MEM 4707.250000 1760586021.1574
MEM 4917.500000 1760586021.2676
MEM 4917.500000 1760586021.3777
MEM 4917.500000 1760586021.4879
MEM 4917.500000 1760586021.5980
MEM 4917.500000 1760586021.7082
MEM 4917.500000 1760586021.8183
MEM 4917.500000 1760586021.9284
MEM 4917.500000 1760586022.0386
MEM 4917.500000 1760586022.1488
