CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool bioframe --test-case 2-0 --operation count-overlaps
MEM 0.656250 1760577617.1641
MEM 31.968750 1760577617.2693
MEM 48.390625 1760577617.3745
MEM 9.437500 1760577617.4796
MEM 45.734375 1760577617.5936
MEM 77.562500 1760577617.7053
MEM 96.140625 1760577617.8072
MEM 115.421875 1760577617.9101
MEM 133.437500 1760577618.0153
MEM 173.562500 1760577618.1204
MEM 189.734375 1760577618.2256
MEM 198.406250 1760577618.3307
MEM 211.546875 1760577618.4359
MEM 216.046875 1760577618.5410
MEM 423.750000 1760577618.6462
MEM 456.562500 1760577618.7513
MEM 516.062500 1760577618.8565
MEM 540.984375 1760577618.9616
MEM 558.156250 1760577619.0668
MEM 574.437500 1760577619.1719
MEM 598.609375 1760577619.2771
MEM 703.203125 1760577619.3790
MEM 825.906250 1760577619.4802
MEM 854.796875 1760577619.5853
MEM 901.640625 1760577619.6905
MEM 902.421875 1760577619.7956
MEM 902.421875 1760577619.9008
MEM 902.421875 1760577620.0059
MEM 901.968750 1760577620.1111
