CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool bioframe --test-case 3-8 --operation coverage
MEM 0.656250 1760581792.9113
MEM 32.796875 1760581793.0214
MEM 48.640625 1760581793.1316
MEM 12.171875 1760581793.2417
MEM 49.625000 1760581793.3561
MEM 79.750000 1760581793.4743
MEM 99.765625 1760581793.5763
MEM 118.375000 1760581793.6865
MEM 154.843750 1760581793.7966
MEM 179.843750 1760581793.9068
MEM 193.843750 1760581794.0169
MEM 202.468750 1760581794.1270
MEM 211.281250 1760581794.2372
MEM 495.125000 1760581794.3474
MEM 792.421875 1760581794.4575
MEM 827.125000 1760581794.5677
MEM 875.812500 1760581794.6779
MEM 983.546875 1760581794.7880
MEM 1076.859375 1760581794.8982
MEM 1212.156250 1760581795.0083
MEM 1324.656250 1760581795.1185
MEM 1344.359375 1760581795.2286
MEM 1344.453125 1760581795.3388
MEM 1344.531250 1760581795.4489
MEM 1344.609375 1760581795.5591
MEM 1344.671875 1760581795.6693
MEM 1344.750000 1760581795.7794
MEM 1362.968750 1760581795.8895
MEM 1385.765625 1760581795.9997
MEM 1402.953125 1760581796.1098
MEM 1403.078125 1760581796.2200
MEM 1403.375000 1760581796.3301
MEM 1403.437500 1760581796.4403
MEM 1403.531250 1760581796.5504
MEM 1403.531250 1760581796.6605
MEM 1428.046875 1760581796.7707
MEM 1436.984375 1760581796.8808
MEM 1461.296875 1760581796.9910
MEM 1463.109375 1760581797.1011
MEM 1493.093750 1760581797.2113
MEM 1494.453125 1760581797.3214
MEM 1494.453125 1760581797.4316
MEM 1494.609375 1760581797.5418
MEM 1529.640625 1760581797.6519
MEM 1574.640625 1760581797.7620
MEM 1594.156250 1760581797.8722
MEM 1594.187500 1760581797.9823
MEM 1685.687500 1760581798.0925
MEM 1790.296875 1760581798.1965
MEM 2068.671875 1760581798.3067
MEM 2088.593750 1760581798.4169
MEM 2211.031250 1760581798.5270
MEM 2211.140625 1760581798.6372
MEM 2214.265625 1760581798.7473
MEM 2215.718750 1760581798.8575
MEM 2215.656250 1760581798.9676
MEM 2215.656250 1760581799.0778
MEM 2215.656250 1760581799.1879
MEM 2215.859375 1760581799.2981
MEM 2215.843750 1760581799.4082
MEM 2215.875000 1760581799.5183
MEM 2215.812500 1760581799.6285
MEM 2216.046875 1760581799.7386
MEM 2215.656250 1760581799.8488
MEM 2215.750000 1760581799.9589
MEM 2215.796875 1760581800.0690
MEM 2216.515625 1760581800.1792
MEM 2216.656250 1760581800.2893
MEM 2217.703125 1760581800.3995
MEM 2140.859375 1760581800.5096
