CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool polars_bio_streaming --test-case 4-2 --operation overlap
MEM 0.640625 1760595228.3398
MEM 33.453125 1760595228.4500
MEM 54.437500 1760595228.5602
MEM 14.218750 1760595228.6703
MEM 48.984375 1760595228.7809
MEM 80.140625 1760595228.8946
MEM 99.968750 1760595229.0030
MEM 116.640625 1760595229.1131
MEM 156.906250 1760595229.2233
MEM 180.531250 1760595229.3334
MEM 194.734375 1760595229.4435
MEM 204.890625 1760595229.5537
MEM 244.656250 1760595229.6638
MEM 350.406250 1760595229.7739
MEM 371.312500 1760595229.8745
MEM 386.062500 1760595229.9827
MEM 395.625000 1760595230.0920
MEM 422.203125 1760595230.2022
MEM 431.046875 1760595230.3122
MEM 433.125000 1760595230.4215
MEM 435.000000 1760595230.5317
MEM 435.171875 1760595230.6418
