CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool pyranges0 --test-case 8-4 --operation overlap
MEM 0.718750 1760597671.9509
MEM 32.890625 1760597672.0610
MEM 53.390625 1760597672.1712
MEM 13.953125 1760597672.2813
MEM 49.187500 1760597672.3930
MEM 78.906250 1760597672.4993
MEM 101.281250 1760597672.6068
MEM 117.515625 1760597672.7169
MEM 154.968750 1760597672.8271
MEM 179.562500 1760597672.9372
MEM 193.406250 1760597673.0474
MEM 202.218750 1760597673.1575
MEM 209.875000 1760597673.2677
MEM 535.984375 1760597673.3778
MEM 739.234375 1760597673.4880
MEM 850.609375 1760597673.5981
MEM 1217.500000 1760597673.7083
MEM 1323.812500 1760597673.8184
MEM 1380.015625 1760597673.9286
MEM 1380.218750 1760597674.0387
MEM 1380.218750 1760597674.1489
MEM 1407.921875 1760597674.2591
MEM 1408.890625 1760597674.3693
MEM 1506.843750 1760597674.4794
MEM 1568.234375 1760597674.5896
MEM 1568.234375 1760597674.6997
MEM 1641.562500 1760597674.8098
MEM 1648.890625 1760597674.9200
MEM 1663.546875 1760597675.0301
MEM 1686.343750 1760597675.1403
MEM 1781.015625 1760597675.2504
MEM 1845.750000 1760597675.3606
MEM 2327.156250 1760597675.4708
MEM 2622.203125 1760597675.5809
MEM 2739.812500 1760597675.6911
MEM 2845.968750 1760597675.8012
MEM 3073.703125 1760597675.9114
MEM 3298.171875 1760597676.0215
MEM 3345.015625 1760597676.1317
MEM 3455.593750 1760597676.2419
MEM 3455.609375 1760597676.3520
MEM 3626.531250 1760597676.4622
MEM 3666.515625 1760597676.5723
MEM 3679.531250 1760597676.6825
MEM 3701.296875 1760597676.7926
MEM 3858.093750 1760597676.9028
MEM 3941.859375 1760597677.0129
MEM 3941.875000 1760597677.1231
MEM 3957.875000 1760597677.2332
MEM 3957.875000 1760597677.3434
MEM 3962.703125 1760597677.4535
MEM 4099.953125 1760597677.5637
MEM 4142.390625 1760597677.6739
MEM 4248.031250 1760597677.7840
MEM 4368.343750 1760597677.8942
MEM 4368.343750 1760597678.0043
MEM 4447.703125 1760597678.1145
MEM 4692.265625 1760597678.2246
MEM 4773.750000 1760597678.3348
MEM 4904.359375 1760597678.4449
