CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool pyranges0 --test-case 8-4 --operation nearest
MEM 0.125000 1760589985.7957
MEM 32.437500 1760589985.9058
MEM 52.390625 1760589986.0159
MEM 15.125000 1760589986.1260
MEM 47.671875 1760589986.2363
MEM 76.562500 1760589986.3491
MEM 96.812500 1760589986.4577
MEM 114.484375 1760589986.5678
MEM 151.125000 1760589986.6779
MEM 175.734375 1760589986.7848
MEM 191.109375 1760589986.8950
MEM 199.828125 1760589987.0051
MEM 208.765625 1760589987.1153
MEM 527.312500 1760589987.2254
MEM 661.125000 1760589987.3356
MEM 821.312500 1760589987.4457
MEM 1201.968750 1760589987.5559
MEM 1295.390625 1760589987.6660
MEM 1364.718750 1760589987.7762
MEM 1365.000000 1760589987.8863
MEM 1365.000000 1760589987.9937
MEM 1365.875000 1760589988.1038
MEM 1393.671875 1760589988.2140
MEM 1476.359375 1760589988.3242
MEM 1553.015625 1760589988.4343
MEM 1553.015625 1760589988.5424
MEM 1593.234375 1760589988.6525
MEM 1626.343750 1760589988.7626
MEM 1648.328125 1760589988.8728
MEM 1663.140625 1760589988.9829
MEM 1765.828125 1760589989.0931
MEM 1814.062500 1760589989.2033
MEM 1861.765625 1760589989.3134
MEM 1910.343750 1760589989.4235
MEM 1927.171875 1760589989.5337
MEM 1952.093750 1760589989.6438
MEM 1952.406250 1760589989.7539
MEM 2012.453125 1760589989.8641
MEM 2035.968750 1760589989.9742
MEM 2074.562500 1760589990.0844
MEM 2113.953125 1760589990.1945
MEM 2136.875000 1760589990.3047
MEM 2160.796875 1760589990.4148
MEM 2190.187500 1760589990.5250
MEM 2244.796875 1760589990.6351
MEM 2293.453125 1760589990.7453
MEM 2345.562500 1760589990.8555
MEM 2416.890625 1760589990.9656
MEM 2447.671875 1760589991.0758
MEM 2485.796875 1760589991.1859
MEM 2535.625000 1760589991.2961
MEM 2583.593750 1760589991.4063
MEM 2609.375000 1760589991.5164
MEM 2642.093750 1760589991.6266
MEM 2770.171875 1760589991.7367
MEM 2849.953125 1760589991.8469
MEM 2953.734375 1760589991.9570
MEM 2953.734375 1760589992.0672
MEM 2984.921875 1760589992.1774
MEM 3083.250000 1760589992.2875
MEM 3109.218750 1760589992.3977
MEM 3109.218750 1760589992.5079
MEM 3138.562500 1760589992.6180
MEM 3138.562500 1760589992.7282
MEM 3138.562500 1760589992.8383
MEM 3257.125000 1760589992.9485
MEM 3269.203125 1760589993.0586
MEM 3312.812500 1760589993.1688
MEM 3345.062500 1760589993.2789
MEM 3434.328125 1760589993.3891
MEM 3785.421875 1760589993.4992
MEM 3808.171875 1760589993.6094
MEM 3808.171875 1760589993.7195
MEM 3808.171875 1760589993.8297
MEM 3808.171875 1760589993.9398
MEM 3808.171875 1760589994.0499
MEM 3808.171875 1760589994.1601
MEM 3808.171875 1760589994.2702
MEM 3808.171875 1760589994.3804
MEM 3808.171875 1760589994.4905
MEM 3808.171875 1760589994.6007
MEM 3808.171875 1760589994.7108
MEM 3807.171875 1760589994.8210
MEM 3808.187500 1760589994.9311
MEM 3808.187500 1760589995.0412
MEM 3808.187500 1760589995.1514
MEM 3808.187500 1760589995.2615
MEM 3808.187500 1760589995.3717
MEM 3808.187500 1760589995.4818
MEM 3808.187500 1760589995.5919
MEM 3808.187500 1760589995.7021
MEM 3808.187500 1760589995.8122
MEM 3808.218750 1760589995.9224
MEM 3806.750000 1760589996.0325
MEM 3808.218750 1760589996.1426
MEM 3808.218750 1760589996.2528
MEM 3808.218750 1760589996.3629
MEM 3808.234375 1760589996.4731
MEM 3808.234375 1760589996.5832
MEM 3808.234375 1760589996.6933
MEM 3808.234375 1760589996.8034
MEM 3808.234375 1760589996.9136
MEM 3808.234375 1760589997.0237
MEM 3808.234375 1760589997.1339
