CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool polars_bio --test-case 0-8 --operation overlap
MEM 0.656250 1760594858.8041
MEM 32.296875 1760594858.9143
MEM 52.828125 1760594859.0244
MEM 14.828125 1760594859.1345
MEM 49.203125 1760594859.2448
MEM 77.265625 1760594859.3621
MEM 97.812500 1760594859.4700
MEM 115.984375 1760594859.5802
MEM 152.750000 1760594859.6903
MEM 178.437500 1760594859.8004
MEM 193.281250 1760594859.9105
MEM 202.875000 1760594860.0207
MEM 210.265625 1760594860.1308
MEM 506.500000 1760594860.2410
MEM 566.390625 1760594860.3512
MEM 774.718750 1760594860.4613
MEM 871.500000 1760594860.5715
MEM 903.312500 1760594860.6816
MEM 1158.484375 1760594860.7918
MEM 1454.656250 1760594860.9019
MEM 1779.187500 1760594861.0121
MEM 2271.359375 1760594861.1223
MEM 2598.218750 1760594861.2324
MEM 3083.156250 1760594861.3426
MEM 3451.531250 1760594861.4528
MEM 3791.671875 1760594861.5629
MEM 4346.765625 1760594861.6731
MEM 5112.843750 1760594861.7833
MEM 5437.156250 1760594861.8934
MEM 5814.625000 1760594862.0036
MEM 6155.375000 1760594862.1138
MEM 6590.031250 1760594862.2239
MEM 7022.843750 1760594862.3341
MEM 7440.140625 1760594862.4443
MEM 7798.156250 1760594862.5544
MEM 8218.703125 1760594862.6646
MEM 8748.296875 1760594862.7747
MEM 8808.375000 1760594862.8849
MEM 8808.609375 1760594862.9948
MEM 8808.765625 1760594863.1050
MEM 8808.781250 1760594863.2151
MEM 8808.859375 1760594863.3253
MEM 8808.859375 1760594863.4342
MEM 8808.859375 1760594863.5444
MEM 8808.859375 1760594863.6517
MEM 8808.859375 1760594863.7618
MEM 8809.078125 1760594863.8720
MEM 8809.140625 1760594863.9822
MEM 8809.140625 1760594864.0826
MEM 8809.171875 1760594864.1928
MEM 8809.203125 1760594864.3024
MEM 8809.203125 1760594864.4127
MEM 8809.187500 1760594864.5228
MEM 8809.187500 1760594864.6329
MEM 8809.187500 1760594864.7430
MEM 8809.187500 1760594864.8531
MEM 8809.187500 1760594864.9631
MEM 8809.187500 1760594865.0730
MEM 8809.187500 1760594865.1773
MEM 8809.218750 1760594865.2875
MEM 8809.218750 1760594865.3977
MEM 8809.218750 1760594865.5078
MEM 8809.218750 1760594865.6175
MEM 8809.218750 1760594865.7239
MEM 8809.218750 1760594865.8341
MEM 8809.218750 1760594865.9442
MEM 8809.218750 1760594866.0525
MEM 8809.218750 1760594866.1623
MEM 8809.218750 1760594866.2724
MEM 8809.218750 1760594866.3826
MEM 8809.218750 1760594866.4926
MEM 8809.218750 1760594866.6028
MEM 8809.218750 1760594866.7122
MEM 8809.218750 1760594866.8223
MEM 8809.218750 1760594866.9322
MEM 8809.218750 1760594867.0423
MEM 8809.218750 1760594867.1525
MEM 8809.218750 1760594867.2627
MEM 8655.843750 1760594867.3729
MEM 8651.937500 1760594867.4830
