CMDLINE poetry run python src/run-memory-profiler.py --bench-config conf/paper/benchmark-e2e-real-replicates.yaml --tool polars_bio --test-case 1-7 --operation nearest
MEM 0.640625 1760588058.5378
MEM 32.265625 1760588058.6479
MEM 52.687500 1760588058.7581
MEM 12.171875 1760588058.8584
MEM 46.375000 1760588058.9707
MEM 75.265625 1760588059.0749
MEM 94.875000 1760588059.1815
MEM 114.203125 1760588059.2916
MEM 142.015625 1760588059.4018
MEM 175.046875 1760588059.5119
MEM 190.406250 1760588059.6221
MEM 198.546875 1760588059.7322
MEM 208.328125 1760588059.8423
MEM 346.671875 1760588059.9525
MEM 391.640625 1760588060.0627
